Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,Target,Model Year,Manufacture,Model
0.0,0.0,0.0,0.0,75000.0,1.81,0.0,1.0,4.0,630.97,2.0,9.02,5.0,35.0,1.0,5,12366.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,-1.25,0.0,0.0,4.0,57.22,7.0,0.0,2.0,35.0,1.0,2,11289.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,2.34,1.0,1.0,2.0,2057.7,0.0,10.74,3.0,45.0,1.0,2,11333.333333333334,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.78,0.0,0.0,4.0,307.07,0.0,17.43,2.0,35.0,0.0,2,4500.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.53,1.0,1.0,3.0,104.41,4.0,2.16,4.0,75.0,0.0,3,7350.0,1.0,2017,14,16
0.0,0.0,1.0,0.0,125000.0,0.0,1.0,1.0,4.0,181.26,0.0,36.53,4.0,55.0,0.0,3,13000.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,225000.0,-2.81,0.0,1.0,4.0,48.58,0.0,2.09,2.0,35.0,0.0,3,10000.0,1.0,2017,9,7
0.0,0.0,1.0,0.0,125000.0,2.71,0.0,1.0,4.0,231.83,0.0,17.5,3.0,35.0,0.0,2,9750.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,-1.82,1.0,1.0,2.0,241.58,0.0,19.15,4.0,35.0,0.0,2,9000.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,1.04,1.0,1.0,3.0,387.24,0.0,23.85,4.0,35.0,0.0,2,9733.333333333332,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,1.9,0.0,0.0,4.0,29.49,80.0,16.38,3.0,45.0,0.0,2,7000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,325000.0,2.76,1.0,1.0,3.0,483.12,0.0,15.26,5.0,45.0,0.0,4,20000.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,175000.0,2.58,1.0,1.0,3.0,116.69,0.0,15.58,5.0,55.0,0.0,4,9000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,425000.0,1.39,1.0,1.0,4.0,176.63,8.0,13.45,1.0,45.0,0.0,3,12183.272727272728,1.0,2016,11,9
0.0,0.0,0.0,0.0,75000.0,1.09,1.0,1.0,3.0,464.47,0.0,11.78,4.0,35.0,0.0,2,9700.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,125000.0,2.95,1.0,1.0,4.0,233.11,0.0,28.24,6.0,45.0,0.0,3,13028.57142857143,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,2.95,0.0,0.0,1.0,331.91,8.0,3.88,8.0,45.0,0.0,2,15750.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,125000.0,-3.0,1.0,1.0,4.0,88.68,0.0,13.57,3.0,35.0,0.0,3,6857.142857142857,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,1.16,1.0,1.0,3.0,264.15,0.0,30.98,2.0,65.0,0.0,5,12857.142857142857,1.0,2017,9,7
0.0,0.0,0.0,0.0,175000.0,1.63,1.0,1.0,4.0,483.64,0.0,11.58,3.0,45.0,0.0,2,3991.2,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,2.15,1.0,0.0,3.0,389.84,0.0,22.34,4.0,45.0,0.0,3,14914.285714285714,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,1.64,1.0,1.0,2.0,810.69,0.0,38.56,2.0,45.0,0.0,2,9426.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.76,1.0,1.0,4.0,86.64,0.0,17.94,3.0,35.0,0.0,2,10285.714285714286,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,2.45,1.0,1.0,4.0,146.75,0.0,8.26,3.0,35.0,0.0,2,9600.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,0.0,1.0,1.0,4.0,368.13,0.0,41.6,1.0,75.0,0.0,3,6400.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,0.0,1.0,1.0,2.0,1043.26,1.0,26.81,4.0,45.0,0.0,4,11962.5,1.0,2016,9,7
0.0,1.0,0.0,0.0,75000.0,1.65,1.0,0.0,3.0,304.12,0.0,29.58,3.0,35.0,0.0,2,12000.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,50000.0,2.93,0.0,0.0,3.0,212.32,0.0,8.57,3.0,45.0,1.0,2,13479.272727272728,1.0,2016,9,7
1.0,0.0,0.0,0.0,275000.0,2.27,1.0,1.0,4.0,1116.39,4.0,14.47,2.0,65.0,0.0,3,15454.545454545456,1.0,2014,11,9
0.0,0.0,0.0,0.0,175000.0,2.45,1.0,1.0,4.0,343.86,3.0,19.47,1.0,55.0,0.0,1,11018.181818181818,1.0,2016,11,9
0.0,0.0,0.0,0.0,75000.0,2.81,0.0,1.0,3.0,291.14,0.0,21.72,2.0,35.0,1.0,2,7800.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,225000.0,1.26,1.0,1.0,4.0,375.65,0.0,26.48,4.0,35.0,0.0,2,12000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,275000.0,-2.91,1.0,1.0,3.0,111.9,0.0,0.0,5.0,45.0,0.0,4,-14400.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,2.74,1.0,0.0,2.0,279.59,0.0,31.39,2.0,55.0,1.0,2,10010.666666666666,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,2.93,1.0,1.0,3.0,208.1,2.0,7.85,4.0,45.0,0.0,2,11233.714285714286,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,2.69,1.0,1.0,4.0,326.38,0.0,34.16,4.0,45.0,0.0,2,16600.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,125000.0,2.68,1.0,1.0,4.0,112.83,0.0,9.63,4.0,65.0,0.0,2,5700.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,50000.0,2.73,1.0,1.0,3.0,428.95,1.0,35.68,3.0,35.0,0.0,2,14000.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,0.0,1.0,1.0,4.0,148.99,0.0,8.35,2.0,35.0,0.0,2,79200.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,2.59,1.0,1.0,4.0,136.07,0.0,15.61,2.0,45.0,0.0,2,-6000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,275000.0,2.38,1.0,0.0,3.0,376.81,0.0,26.43,3.0,35.0,0.0,2,14700.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,-0.64,1.0,1.0,4.0,206.52,0.0,13.76,3.0,35.0,0.0,3,8089.714285714285,1.0,2016,9,7
0.0,0.0,1.0,0.0,175000.0,1.36,1.0,1.0,4.0,152.8,0.0,18.84,1.0,65.0,0.0,2,-35200.0,1.0,2017,9,7
1.0,0.0,1.0,0.0,225000.0,2.59,1.0,1.0,3.0,366.7,0.0,13.12,4.0,45.0,0.0,2,12000.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,1.39,1.0,1.0,4.0,141.71,0.0,18.44,4.0,55.0,0.0,3,10477.5,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.56,1.0,1.0,3.0,276.31,5.0,9.8,2.0,35.0,0.0,2,32050.4,1.0,2016,11,9
0.0,0.0,0.0,0.0,125000.0,2.37,1.0,1.0,4.0,197.57,1.0,2.18,2.0,65.0,0.0,3,14400.0,1.0,2017,1,2
0.0,1.0,1.0,0.0,475000.0,2.69,1.0,0.0,4.0,310.13,0.0,21.87,2.0,65.0,0.0,2,10200.0,1.0,2017,1,2
1.0,0.0,0.0,0.0,375000.0,2.52,1.0,1.0,4.0,295.77,0.0,33.19,4.0,45.0,0.0,4,12398.666666666666,1.0,2015,1,14
0.0,0.0,0.0,0.0,225000.0,2.5,1.0,0.0,4.0,88.19,0.0,16.82,3.0,35.0,0.0,3,86666.66666666667,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,2.82,1.0,1.0,4.0,193.15,0.0,3.16,4.0,55.0,1.0,2,3192.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,2.1,1.0,1.0,4.0,230.52,1.0,2.23,4.0,35.0,0.0,2,10285.714285714286,1.0,2017,9,7
0.0,1.0,0.0,0.0,225000.0,2.74,1.0,1.0,3.0,139.32,0.0,13.66,2.0,55.0,1.0,2,4285.714285714286,1.0,2016,9,7
0.0,1.0,1.0,0.0,275000.0,0.0,1.0,1.0,3.0,293.17,0.0,38.43,4.0,45.0,0.0,4,18942.857142857145,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.78,1.0,1.0,3.0,655.53,14.0,1.88,2.0,75.0,0.0,2,17286.0,1.0,2016,11,9
0.0,0.0,1.0,0.0,75000.0,2.74,1.0,1.0,4.0,416.45,0.0,13.47,2.0,65.0,1.0,3,6926.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,2.96,1.0,1.0,4.0,96.17,0.0,30.67,2.0,55.0,1.0,2,20246.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,1.44,1.0,1.0,3.0,199.4,0.0,10.6,3.0,45.0,0.0,2,8571.428571428572,1.0,2016,9,7
0.0,1.0,1.0,0.0,275000.0,-2.78,1.0,1.0,3.0,201.19,5.0,5.78,2.0,45.0,0.0,3,12900.0,1.0,2017,11,9
0.0,0.0,0.0,0.0,125000.0,2.67,1.0,0.0,4.0,821.3,0.0,23.39,2.0,45.0,1.0,2,12750.0,1.0,2016,9,7
1.0,0.0,0.0,0.0,125000.0,2.79,1.0,1.0,3.0,118.09,0.0,17.3,4.0,55.0,0.0,2,6750.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.76,1.0,1.0,3.0,265.61,0.0,14.53,4.0,35.0,0.0,2,9600.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,175000.0,0.0,1.0,1.0,3.0,143.12,0.0,16.21,3.0,55.0,0.0,5,11250.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,2.77,1.0,1.0,4.0,532.9,0.0,2.49,4.0,45.0,1.0,3,4971.428571428572,1.0,2016,9,7
0.0,0.0,0.0,0.0,325000.0,0.0,1.0,0.0,4.0,578.64,0.0,11.74,2.0,25.0,1.0,2,7200.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.59,1.0,1.0,4.0,574.36,0.0,13.52,4.0,35.0,1.0,2,10030.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,-3.0,1.0,1.0,4.0,409.29,0.0,40.83,3.0,35.0,1.0,3,18666.666666666668,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,-0.25,1.0,1.0,4.0,380.03,0.0,32.46,3.0,45.0,0.0,2,9600.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,325000.0,2.88,1.0,1.0,4.0,74.45,0.0,16.19,3.0,45.0,0.0,2,4500.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,475000.0,-1.85,1.0,1.0,4.0,472.47,0.0,38.05,3.0,55.0,0.0,4,10800.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,125000.0,2.59,1.0,1.0,4.0,137.21,4.0,11.15,3.0,35.0,0.0,2,11733.333333333334,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.96,1.0,1.0,3.0,111.08,0.0,20.51,3.0,55.0,1.0,2,9390.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,-2.94,1.0,1.0,4.0,664.42,225.0,35.32,3.0,55.0,0.0,2,19500.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,3.0,225.37,0.0,9.5,3.0,25.0,0.0,2,5250.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,375000.0,0.0,1.0,1.0,3.0,470.61,0.0,29.51,2.0,55.0,0.0,3,16666.666666666668,1.0,2016,9,7
0.0,1.0,0.0,0.0,125000.0,2.29,0.0,0.0,4.0,132.77,3.0,4.99,2.0,25.0,0.0,1,11236.363636363636,1.0,2017,9,7
1.0,0.0,0.0,0.0,125000.0,2.83,1.0,1.0,4.0,448.45,4.0,5.79,2.0,45.0,1.0,2,5304.0,1.0,2017,11,9
0.0,0.0,0.0,0.0,225000.0,0.68,1.0,0.0,4.0,269.86,0.0,17.34,2.0,35.0,1.0,2,13500.0,1.0,2017,1,2
0.0,0.0,0.0,0.0,125000.0,2.81,1.0,1.0,2.0,807.27,0.0,36.84,2.0,45.0,0.0,3,16971.428571428572,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.82,1.0,1.0,3.0,320.9,0.0,14.47,2.0,35.0,1.0,2,10285.714285714286,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.77,0.0,1.0,4.0,228.68,0.0,7.28,4.0,35.0,0.0,3,10176.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,125000.0,2.75,0.0,1.0,2.0,357.42,0.0,24.48,5.0,45.0,0.0,2,13200.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,75000.0,2.93,0.0,0.0,2.0,410.08,0.0,4.59,2.0,35.0,0.0,2,3000.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,2.64,1.0,1.0,4.0,243.95,0.0,4.09,2.0,75.0,0.0,2,7500.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,225000.0,-2.47,1.0,1.0,3.0,194.46,0.0,42.71,4.0,55.0,0.0,3,9525.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,0.66,1.0,1.0,3.0,396.16,0.0,10.29,2.0,80.0,0.0,2,6960.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,2.02,1.0,1.0,3.0,351.99,0.0,23.97,3.0,25.0,0.0,3,11427.428571428572,1.0,2016,9,7
0.0,1.0,0.0,0.0,275000.0,2.92,1.0,1.0,4.0,413.04,0.0,8.5,5.0,65.0,0.0,2,6236.0,1.0,2016,9,7
0.0,1.0,1.0,0.0,125000.0,2.78,1.0,1.0,4.0,378.96,0.0,12.19,2.0,55.0,0.0,2,9288.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,425000.0,2.7,1.0,1.0,4.0,193.01,0.0,2.0,4.0,45.0,0.0,2,14400.0,1.0,2016,9,7
0.0,1.0,1.0,0.0,75000.0,2.52,0.0,1.0,2.0,328.42,0.0,9.97,2.0,65.0,0.0,3,10644.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,225000.0,-3.0,1.0,1.0,2.0,462.82,0.0,12.32,2.0,65.0,0.0,3,6800.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,125000.0,2.79,1.0,1.0,3.0,304.86,0.0,40.16,4.0,35.0,0.0,3,15200.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,275000.0,2.62,1.0,1.0,4.0,467.49,0.0,13.63,4.0,45.0,0.0,4,10900.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,2.58,1.0,1.0,2.0,491.59,0.0,34.99,2.0,55.0,0.0,2,18867.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,2.68,0.0,0.0,3.0,255.27,0.0,9.88,3.0,35.0,0.0,2,7400.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,175000.0,2.74,1.0,1.0,4.0,346.75,0.0,8.93,4.0,35.0,0.0,2,8666.666666666666,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,2.67,1.0,1.0,3.0,490.67,0.0,7.61,3.0,45.0,0.0,2,10090.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,125000.0,2.78,1.0,1.0,3.0,521.89,0.0,48.5,3.0,45.0,1.0,2,9000.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,275000.0,2.8,1.0,1.0,3.0,193.13,0.0,2.95,3.0,35.0,0.0,2,7285.714285714285,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.65,0.0,1.0,4.0,115.21,1.0,13.37,5.0,35.0,1.0,2,10000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,425000.0,2.74,1.0,1.0,4.0,226.38,0.0,14.86,5.0,35.0,1.0,2,6720.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,2.07,1.0,1.0,3.0,1323.06,0.0,21.79,4.0,35.0,0.0,3,15333.333333333334,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,2.39,1.0,1.0,3.0,515.22,0.0,7.59,3.0,65.0,0.0,3,10285.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,275000.0,2.59,1.0,1.0,4.0,397.88,0.0,5.99,3.0,45.0,0.0,3,9200.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,225000.0,2.8,1.0,1.0,4.0,188.44,0.0,21.37,3.0,55.0,1.0,3,12857.142857142857,1.0,2016,9,7
0.0,0.0,1.0,0.0,75000.0,2.8,1.0,1.0,4.0,341.77,0.0,8.05,2.0,75.0,0.0,2,3288.0,1.0,2017,1,2
1.0,1.0,0.0,0.0,125000.0,2.61,1.0,1.0,3.0,397.47,6.0,49.38,1.0,55.0,0.0,2,24501.6,1.0,2017,1,2
1.0,1.0,0.0,0.0,175000.0,2.77,1.0,1.0,3.0,1160.31,0.0,16.54,2.0,35.0,0.0,2,4020.0,1.0,2017,9,7
0.0,1.0,1.0,0.0,125000.0,0.0,1.0,1.0,2.0,1451.05,0.0,5.44,4.0,45.0,0.0,4,5400.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,-0.88,1.0,1.0,3.0,439.88,0.0,6.57,4.0,45.0,1.0,2,10000.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,325000.0,-1.89,1.0,1.0,4.0,416.38,0.0,15.7,2.0,75.0,0.0,3,7200.0,1.0,2016,9,7
1.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,3.0,457.54,0.0,38.48,8.0,55.0,0.0,4,34584.75,1.0,2013,9,7
0.0,1.0,0.0,0.0,325000.0,2.78,1.0,1.0,3.0,227.68,0.0,25.59,3.0,45.0,0.0,3,15000.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,2.11,1.0,1.0,3.0,115.67,0.0,4.84,4.0,45.0,1.0,3,6659.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,175000.0,2.61,1.0,1.0,4.0,109.87,1.0,15.24,2.0,65.0,0.0,4,-78000.0,1.0,2017,9,7
0.0,1.0,1.0,0.0,125000.0,2.79,1.0,1.0,2.0,141.1,0.0,17.44,2.0,65.0,1.0,3,7891.5,1.0,2016,9,7
0.0,1.0,1.0,0.0,275000.0,-2.63,1.0,1.0,4.0,1296.18,0.0,18.89,4.0,55.0,1.0,4,12923.076923076922,1.0,2016,9,7
0.0,0.0,1.0,0.0,225000.0,0.84,1.0,1.0,3.0,85.13,0.0,43.99,2.0,35.0,1.0,3,13497.0,1.0,2016,11,9
0.0,1.0,0.0,0.0,125000.0,2.55,1.0,0.0,3.0,446.81,0.0,14.55,3.0,35.0,0.0,2,2100.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,75000.0,2.76,1.0,1.0,2.0,367.06,0.0,8.96,3.0,55.0,0.0,3,8046.666666666666,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,2.57,1.0,0.0,4.0,338.22,0.0,15.7,4.0,35.0,0.0,2,20400.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,325000.0,2.76,1.0,1.0,4.0,109.48,0.0,16.54,4.0,45.0,0.0,2,10666.666666666668,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.84,1.0,1.0,3.0,309.39,0.0,33.73,5.0,55.0,0.0,3,7686.666666666666,1.0,2016,9,7
0.0,1.0,0.0,0.0,425000.0,2.76,1.0,1.0,4.0,171.47,0.0,16.81,4.0,45.0,0.0,2,10000.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3.0,309.88,0.0,1.14,4.0,25.0,1.0,2,2250.0,1.0,2016,9,7
1.0,0.0,0.0,0.0,275000.0,2.58,1.0,1.0,2.0,486.09,5.0,13.17,4.0,55.0,0.0,2,10800.0,1.0,2017,1,2
0.0,0.0,0.0,0.0,125000.0,2.77,1.0,1.0,4.0,91.89,0.0,15.13,2.0,55.0,1.0,3,8730.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,125000.0,0.98,1.0,1.0,3.0,205.1,0.0,29.05,4.0,45.0,0.0,2,11400.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,2.46,1.0,1.0,4.0,110.12,0.0,15.09,3.0,55.0,1.0,3,7930.90909090909,1.0,2016,9,7
0.0,0.0,1.0,0.0,75000.0,1.79,0.0,0.0,2.0,101.78,0.0,21.99,2.0,35.0,0.0,2,12000.0,1.0,2016,9,7
1.0,1.0,0.0,0.0,500000.0,2.66,1.0,1.0,3.0,104.98,0.0,19.07,3.0,45.0,1.0,2,10000.0,1.0,2016,9,7
1.0,1.0,0.0,0.0,275000.0,-2.77,1.0,1.0,2.0,94.24,0.0,40.73,2.0,55.0,1.0,3,22205.625,1.0,2014,12,11
0.0,0.0,1.0,0.0,175000.0,1.14,0.0,1.0,3.0,461.23,4.0,5.74,1.0,25.0,0.0,1,7733.333333333334,1.0,2016,9,7
1.0,1.0,0.0,0.0,225000.0,2.77,1.0,1.0,3.0,393.97,0.0,3.31,3.0,55.0,0.0,2,9202.153846153846,1.0,2016,9,7
0.0,1.0,0.0,0.0,325000.0,0.0,1.0,1.0,4.0,422.59,0.0,22.58,4.0,45.0,0.0,3,13636.363636363636,1.0,2016,9,7
1.0,0.0,0.0,0.0,225000.0,2.6,1.0,1.0,3.0,562.83,0.0,9.44,4.0,55.0,0.0,4,8000.0,1.0,2017,1,2
0.0,0.0,0.0,0.0,325000.0,2.78,1.0,1.0,3.0,237.37,12.0,30.72,3.0,55.0,0.0,2,-64932.0,1.0,2017,11,9
0.0,1.0,0.0,0.0,225000.0,2.13,1.0,1.0,3.0,170.25,0.0,0.48,3.0,45.0,0.0,2,11250.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,125000.0,2.78,1.0,1.0,3.0,183.08,0.0,1.18,2.0,55.0,0.0,2,9699.6,1.0,2016,9,7
0.0,1.0,0.0,0.0,225000.0,0.75,0.0,0.0,3.0,276.0,1.0,19.1,3.0,35.0,0.0,3,15396.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,175000.0,2.71,1.0,1.0,3.0,402.14,0.0,14.13,4.0,55.0,0.0,3,12000.0,1.0,2016,9,7
0.0,1.0,0.0,0.0,125000.0,2.91,1.0,1.0,4.0,226.64,2.0,10.87,3.0,35.0,1.0,2,4320.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,175000.0,2.43,1.0,1.0,4.0,403.0,0.0,33.81,2.0,65.0,0.0,2,15600.0,1.0,2016,9,7
1.0,0.0,0.0,0.0,275000.0,-2.02,1.0,1.0,4.0,288.8,0.0,1.59,2.0,55.0,0.0,2,8625.0,1.0,2015,7,1
0.0,0.0,0.0,0.0,175000.0,2.89,1.0,1.0,4.0,584.06,0.0,25.94,3.0,35.0,0.0,3,9600.0,1.0,2016,9,7
1.0,0.0,1.0,0.0,500000.0,-0.54,1.0,1.0,4.0,371.68,14.0,17.31,5.0,55.0,0.0,5,15840.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,75000.0,2.61,0.0,0.0,4.0,399.67,1.0,2.49,2.0,35.0,1.0,2,8571.428571428572,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,-1.51,1.0,0.0,3.0,364.96,0.0,2.98,5.0,45.0,0.0,2,4504.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,75000.0,2.24,1.0,0.0,4.0,109.73,0.0,11.36,2.0,25.0,0.0,2,6960.0,1.0,2017,9,7
0.0,0.0,0.0,0.0,375000.0,0.0,1.0,1.0,3.0,669.39,0.0,11.41,2.0,35.0,1.0,3,12000.0,1.0,2016,9,7
0.0,0.0,1.0,0.0,500000.0,2.89,1.0,1.0,4.0,429.73,1.0,17.55,5.0,55.0,0.0,5,9500.0,1.0,2016,11,9
0.0,0.0,1.0,0.0,225000.0,2.62,1.0,0.0,3.0,155.79,0.0,8.37,2.0,65.0,0.0,2,4800.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,-2.98,1.0,1.0,4.0,179.64,0.0,28.55,2.0,65.0,0.0,2,7800.0,1.0,2016,9,7
1.0,0.0,0.0,0.0,275000.0,2.6,1.0,1.0,3.0,208.74,0.0,11.15,2.0,65.0,0.0,2,4064.5161290322576,1.0,2015,9,7
1.0,1.0,1.0,0.0,325000.0,2.77,1.0,0.0,3.0,313.68,0.0,17.72,4.0,45.0,0.0,3,4500.0,1.0,2016,2,0
0.0,1.0,0.0,0.0,50000.0,1.23,1.0,1.0,4.0,87.4,7.0,3.64,3.0,55.0,0.0,2,14962.8,1.0,2016,9,7
0.0,0.0,0.0,0.0,225000.0,2.61,1.0,1.0,4.0,627.63,3.0,89.81,1.0,75.0,0.0,4,12000.0,1.0,2016,11,9
1.0,0.0,0.0,0.0,500000.0,2.42,1.0,1.0,4.0,220.89,2.0,3.27,5.0,55.0,0.0,3,9000.0,1.0,2016,11,9
0.0,0.0,0.0,0.0,225000.0,2.75,1.0,1.0,4.0,1103.18,0.0,36.97,4.0,35.0,0.0,3,10600.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,325000.0,1.21,1.0,1.0,3.0,364.58,0.0,10.49,4.0,55.0,1.0,4,11000.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,175000.0,0.0,0.0,1.0,4.0,410.05,0.0,33.15,3.0,45.0,0.0,2,16800.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,175000.0,2.96,1.0,1.0,3.0,152.99,0.0,8.11,4.0,45.0,0.0,3,6000.0,1.0,2017,9,7
0.0,0.0,1.0,0.0,125000.0,1.98,1.0,1.0,3.0,154.64,0.0,9.76,2.0,35.0,0.0,2,7000.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,175000.0,2.62,1.0,1.0,3.0,475.65,1.0,2.79,2.0,75.0,0.0,3,6171.4285714285725,1.0,2016,9,7
0.0,1.0,0.0,0.0,175000.0,-1.27,1.0,1.0,4.0,469.9,0.0,6.78,4.0,55.0,0.0,3,6360.0,1.0,2017,9,7
0.0,1.0,0.0,0.0,175000.0,1.33,1.0,1.0,4.0,504.7,0.0,20.57,4.0,55.0,0.0,3,10285.714285714286,1.0,2017,9,7
0.0,0.0,0.0,0.0,225000.0,1.52,1.0,1.0,3.0,397.2,0.0,28.21,3.0,45.0,0.0,3,10400.0,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,2.58,1.0,1.0,3.0,126.02,0.0,1.07,3.0,45.0,0.0,3,4567.200000000001,1.0,2017,9,7
1.0,0.0,1.0,0.0,225000.0,1.25,1.0,1.0,3.0,215.44,0.0,4.57,4.0,55.0,0.0,3,6372.0,1.0,2017,11,9
0.0,0.0,0.0,0.0,225000.0,2.35,1.0,1.0,4.0,99.93,2.0,17.56,2.0,55.0,0.0,2,15857.142857142857,1.0,2016,9,7
0.0,0.0,0.0,0.0,125000.0,1.88,1.0,1.0,4.0,75.81,0.0,25.65,4.0,45.0,0.0,2,12545.454545454546,1.0,2016,9,7
